easting,northing,TMI,RTP,Residual_TMI,Regional_TMI,VD1,VD2,HoriG,TotG,AnalyticSignal,TiltG,crs,cell_size_m
533509.4306681117,7612995.825619485,53608.311580271315,-1950.929233612669,21.195787245436804,53587.11579302588,-4.9866012017031816,0.15863975027174843,34.356788661018044,34.7167843937581,34.7167843937581,-0.14413515794641854,EPSG:25835,12.5
533521.9306681117,7612995.825619485,53604.454623600606,-2256.1763484702265,19.460922755904903,53584.9937008447,-4.69227182704503,-0.07479241042397877,13.969285368981087,14.736293584850621,14.736293584850621,-0.3240580571025309,EPSG:25835,12.5
533534.4306681117,7612995.825619485,53603.69290645175,-2626.3712676919927,20.789819661666115,53582.90308679009,-3.3938817868172317,0.1526679897243962,33.6938674382467,33.86436381403069,33.86436381403069,-0.10038839082705633,EPSG:25835,12.5
533546.9306681117,7612995.825619485,53603.077890130015,-2934.8208005429456,22.21814681021351,53580.8597433198,-2.945280869165137,-0.043026334853790336,15.671594825236989,15.945957599487869,15.945957599487869,-0.1857705898357654,EPSG:25835,12.5
533559.4306681117,7612995.825619485,53600.33787224982,-3297.8356800268207,21.45808822435356,53578.87978402546,-1.8070426620926634,0.15014696553953957,32.72619476610408,32.776046543956475,32.776046543956475,-0.055160996223960646,EPSG:25835,12.5
533571.9306681117,7612995.825619485,53596.32535889521,-3606.885040658457,19.345827542558254,53576.97953135265,-1.484080357953923,-0.05729578368273299,17.222005542747517,17.285831464621275,17.285831464621275,-0.08596113302962462,EPSG:25835,12.5
533584.4306681117,7612995.825619485,53592.21623890736,-3963.4868169701076,17.040845083603926,53575.17539382375,-0.29001725074196544,0.1552957038130956,31.89025329171938,31.89157200602922,31.89157200602922,-0.009093977811787947,EPSG:25835,12.5
533596.9306681117,7612995.825619485,53586.979260481974,-4273.55367889569,13.495530634703755,53573.48372984727,0.04874128102870949,-0.04287272406752768,18.749996812973787,18.75006016521023,18.75006016521023,0.002599529574550044,EPSG:25835,12.5
533609.4306681117,7612995.825619485,53581.277509833446,-4623.245887340319,9.356788259574387,53571.92072157387,1.1261078186437916,0.14121683290734263,31.034978893552246,31.055402649819953,31.055402649819953,0.03626920442697435,EPSG:25835,12.5
533621.9306681117,7612995.825619485,53576.350913453476,-4934.667931060385,5.848684282427712,53570.50222917105,1.4865950120499252,-0.04837160669472919,20.32805666640896,20.382341684963123,20.382341684963123,0.07300025727385973,EPSG:25835,12.5
533634.4306681117,7612995.825619485,53573.68529496335,-5279.097192189432,4.44163684250816,53569.24365812084,2.7430040911713522,0.17359493886658806,30.340573955133834,30.464315179749708,30.464315179749708,0.09016201422336859,EPSG:25835,12.5
533646.9306681117,7612995.825619485,53571.3130354702,-5591.734524666359,3.1532149562699487,53568.15982051393,3.103340063493474,-0.03208647173664546,21.836810054059576,22.05622345023647,22.05622345023647,0.14116976007532595,EPSG:25835,12.5
533659.4306681117,7612995.825619485,53570.42191570054,-5929.413528210841,3.1571194252974237,53567.264796275245,4.287667163534568,0.16318925468324888,29.655293932470755,29.963653781314612,29.963653781314612,0.14358850633829867,EPSG:25835,12.5
533671.9306681117,7612995.825619485,53570.92333665729,-6242.474503337973,4.351542072130542,53566.57179458516,4.761753838628676,-0.016790587589287982,23.343400533504802,23.82411904115926,23.82411904115926,0.20122640564162658,EPSG:25835,12.5
533684.4306681117,7612995.825619485,53572.02712316255,-6572.493599548488,5.93409679573233,53566.09302636682,5.978713408438806,0.17457647282161023,28.859043191849477,29.471840593510265,29.471840593510265,0.2042797047718638,EPSG:25835,12.5
533696.9306681117,7612995.825619485,53572.74715567591,-6883.802682703534,6.907576082012383,53565.8395795939,6.442811732919397,-0.004377708622790154,24.686143559960595,25.513045817558275,25.513045817558275,0.25529420498243655,EPSG:25835,12.5
533709.4306681117,7612995.825619485,53572.51328905278,-7203.9730244645725,6.6919905723043485,53565.82129848048,7.603906889040695,0.17770657789597735,27.98426529707086,28.998939708100448,28.998939708100448,0.2653150140176804,EPSG:25835,12.5
533721.9306681117,7612995.825619485,53570.82656345154,-7511.748274777799,4.779891099613451,53566.04667235193,8.029464921973561,0.0075931649767879755,25.880233636107672,27.09721018837037,27.09721018837037,0.30083805078194986,EPSG:25835,12.5
533734.4306681117,7612995.825619485,53567.43487736622,-7821.040470671394,0.9121613072784385,53566.52271605894,9.078332742683079,0.18028403486616987,26.9863356251954,28.472415349993796,28.472415349993796,0.32451231936765174,EPSG:25835,12.5
533746.9306681117,7612995.825619485,53563.74004314651,-8125.653567220347,-3.5148512577070505,53567.254894404214,9.417493901193517,0.0035903219435287704,27.069808590205454,28.661188539371114,28.661188539371114,0.3347997233196237,EPSG:25835,12.5
533759.4306681117,7612995.825619485,53561.022027066734,-8425.96364736606,-7.22499496256205,53568.247022029296,10.470167626822848,0.17941181526590014,26.152089894184627,28.170129853575094,28.170129853575094,0.3808139453583462,EPSG:25835,12.5
533771.9306681117,7612995.825619485,53560.46765327224,-8729.348655600768,-9.033563912562386,53569.5012171848,10.865862617396512,0.0028004885602267086,28.38539984704377,30.394043740454933,30.394043740454933,0.3655893262773183,EPSG:25835,12.5
533784.4306681117,7612995.825619485,53562.01768340836,-9021.382152429485,-9.000136469308927,53571.01781987767,11.9620656742029,0.16719575125211097,25.40283341094813,28.078371756537557,28.078371756537557,0.4400936500195872,EPSG:25835,12.5
533796.9306681117,7612995.825619485,53567.37690356247,-9323.721445077095,-5.418501701169589,53572.79540526364,12.600868182402513,0.030020730227357323,29.738912457798754,32.298371369511834,32.298371369511834,0.4007830173323447,EPSG:25835,12.5
533809.4306681117,7612995.825619485,53572.49767273954,-9605.348877205497,-2.3330619226617273,53574.8307346622,13.750743311336036,0.18458249920335618,24.527207864180006,28.11879917825344,28.11879917825344,0.5109694900643533,EPSG:25835,12.5
533821.9306681117,7612995.825619485,53577.659350850656,-9902.106420773676,0.5405691011910676,53577.118781749465,14.24340650161488,0.00633414650194196,30.865410945391073,33.99335555072656,33.99335555072656,0.4323498743437513,EPSG:25835,12.5
533834.4306681117,7612995.825619485,53583.14500369102,-10171.039541048218,3.492262921157817,53579.65274076986,15.669986815269267,0.2554672894914638,23.505056893190837,28.249534267715823,28.249534267715823,0.5880010980705795,EPSG:25835,12.5
533846.9306681117,7612995.825619485,53583.320616755744,-10459.002537678725,0.8965678009626572,53582.42404895478,15.840068905976958,0.014649060733503269,31.68358884535947,35.42255757378178,35.42255757378178,0.4636040393332233,EPSG:25835,12.5
533859.4306681117,7612995.825619485,53583.45525630233,-10712.381040091277,-1.967210908929701,53585.42246721126,16.956478736563053,0.21783951081412767,22.50082547084724,28.174621878794447,28.174621878794447,0.645797067328329,EPSG:25835,12.5
533871.9306681117,7612995.825619485,53582.68692126812,-10994.171653464971,-5.949205339740729,53588.63612660786,17.2496545026547,0.021915664760717973,32.70709518095456,36.97708284379633,36.97708284379633,0.48532495891828725,EPSG:25835,12.5
533884.4306681117,7612995.825619485,53582.23543883179,-11233.940802274295,-9.816229312622454,53592.05166814441,18.342512612961254,0.22535301021591678,21.523340130769576,28.27900173877145,28.27900173877145,0.7057785623926763,EPSG:25835,12.5
533896.9306681117,7612995.825619485,53582.36424716666,-11510.128506801337,-13.290083896077704,53595.65433106274,18.5862499418352,0.010942010911364809,33.81183042951076,38.58352710541584,38.58352710541584,0.5026102833761947,EPSG:25835,12.5
533909.4306681117,7612995.825619485,53584.943058955825,-11737.461007347143,-14.48504345305264,53599.42810240888,19.76838850597012,0.2237747321328516,20.670578198126066,28.601782936869796,28.601782936869796,0.7630919541283229,EPSG:25835,12.5
533921.9306681117,7612995.825619485,53588.73595694269,-12008.400739743865,-14.61988809646573,53603.35584503916,20.133193008957914,0.021147481388143964,34.91882124502244,40.30718965492115,40.30718965492115,0.5230144128828356,EPSG:25835,12.5
533934.4306681117,7612995.825619485,53593.42485247929,-12221.408764730018,-13.994624300583382,53607.419476779876,21.33158591849744,0.23633816626642598,19.65387070711624,29.005364875661883,29.005364875661883,0.8263097260920421,EPSG:25835,12.5
533946.9306681117,7612995.825619485,53598.270008469015,-12485.11078939876,-13.330108046560781,53611.600116515576,21.6582644298071,0.02709156340767735,35.855379333162766,41.889003870185824,41.889003870185824,0.5433884951580293,EPSG:25835,12.5
533959.4306681117,7612995.825619485,53603.3264272083,-12682.565482293354,-12.551854042736522,53615.87828125104,22.79056674878737,0.24732160761233307,18.511954427621443,29.361580159474823,29.361580159474823,0.8886220092489232,EPSG:25835,12.5
533971.9306681117,7612995.825619485,53609.24289075204,-12939.5055216863,-10.99116589222831,53620.234056644265,22.916851289561844,-0.012927915464957935,36.916139446992354,43.450931229349706,43.450931229349706,0.5555599339350363,EPSG:25835,12.5
533984.4306681117,7612995.825619485,53620.413493057975,-13124.693258010217,-4.233789897247334,53624.64728295522,24.289589168498672,0.24515542884510494,17.672373470609692,30.038257706783813,30.038257706783813,0.9418057140642133,EPSG:25835,12.5
533996.9306681117,7612995.825619485,53634.20404073967,-13377.61908469841,5.106289209317765,53629.09775153035,24.662885650282163,-0.0027686768421337138,38.178841264039335,45.4519729919792,45.4519729919792,0.5735461934190591,EPSG:25835,12.5
534009.4306681117,7612995.825619485,53652.14004077354,-13548.70117197822,18.57464732277731,53633.565393450765,26.182754428707923,0.25091713677825805,16.9345112932775,31.181954752968384,31.181954752968384,0.996687266942109,EPSG:25835,12.5
534021.9306681117,7612995.825619485,53672.03378725799,-13794.71471331888,34.00332706931658,53638.030460188675,26.837613057303198,0.029450285885939197,39.34332614428536,47.62514867912896,47.62514867912896,0.5986377967900773,EPSG:25835,12.5
534034.4306681117,7612995.825619485,53691.67261651738,-13946.309443977501,49.19891422341607,53642.473702293966,28.501279997403532,0.30435700862669274,16.09513179891215,32.73188398358316,32.73188398358316,1.0567250107722501,EPSG:25835,12.5
534046.9306681117,7612995.825619485,53707.34055177764,-14177.932347730864,60.464011154763284,53646.87654062288,28.951500049789093,0.04856705080834655,39.9871709191697,49.36763305296121,49.36763305296121,0.6266653456979617,EPSG:25835,12.5
534059.4306681117,7612995.825619485,53719.483469528655,-14304.340183199321,68.26224965129222,53651.22121987736,30.354142409942824,0.29255900214825575,15.348091230201625,34.01378934864038,34.01378934864038,1.1026515571040219,EPSG:25835,12.5
534071.9306681117,7612995.825619485,53728.4432414881,-14520.771244268888,72.95228760301688,53655.490953885084,30.905244253678053,0.09676546876830901,40.61892858333553,51.03950902622019,51.03950902622019,0.650414205531439,EPSG:25835,12.5
534084.4306681117,7612995.825619485,53729.97511437975,-14619.628351886515,70.30506190006417,53659.67005247968,31.909031248626395,0.2963118427593103,14.689610703206892,35.12792248109168,35.12792248109168,1.1393612985421295,EPSG:25835,12.5
534096.9306681117,7612995.825619485,53729.841534530184,-14820.828719152014,66.09750593539502,53663.74402859479,32.08089263790636,0.03543535418435437,41.45925681533599,52.421881386734476,52.421881386734476,0.658555696883616,EPSG:25835,12.5
534109.4306681117,7612995.825619485,53728.12540657523,-14897.017034856206,60.42571461123589,53667.69969196399,33.399293889165826,0.33349744696725514,14.589329141434566,36.44669199107076,36.44669199107076,1.1589605637078815,EPSG:25835,12.5
534121.9306681117,7612995.825619485,53724.15571229241,-15085.53776149622,52.63049994037283,53671.52521235204,33.43040113756903,0.02805048101757528,42.31614354828995,53.928171905028066,53.928171905028066,0.6686229927875096,EPSG:25835,12.5
534134.4306681117,7612995.825619485,53719.77839141139,-15138.65860642838,44.56821944942203,53675.21017196197,34.67239316004607,0.32184777163138184,15.251674105986076,37.878600957268944,37.878600957268944,1.1563904325961412,EPSG:25835,12.5
534146.9306681117,7612995.825619485,53715.40699177127,-15316.432948741116,36.66138435326866,53678.745607418,34.685644237257755,-0.005963767493797091,43.50958051148294,55.64330608832322,55.64330608832322,0.6730285746515118,EPSG:25835,12.5
534159.4306681117,7612995.825619485,53711.95717418704,-15347.307355698174,29.83315171257709,53682.12402247446,36.044120319255825,0.3128416966592057,16.1538005733716,39.498403544361786,39.498403544361786,1.1494674165913665,EPSG:25835,12.5
534171.9306681117,7612995.825619485,53710.65123853184,-15516.256622977568,25.311842297480325,53685.33939623436,36.26716133841503,0.00026129267093365015,45.10500417490582,57.87718370104835,57.87718370104835,0.6772120803238608,EPSG:25835,12.5
534184.4306681117,7612995.825619485,53710.16591066066,-15524.121648721537,21.77874071133556,53688.387169949325,37.76682634681339,0.3331443981980132,17.535124413207548,41.63908933318577,41.63908933318577,1.1361146438200924,EPSG:25835,12.5
534196.9306681117,7612995.825619485,53712.2600041944,-15683.386144056612,20.99579787876428,53691.26420631564,38.09700262785227,-0.0016375463747319177,46.79088329923823,60.3387799773041,60.3387799773041,0.6833379739774549,EPSG:25835,12.5
534209.4306681117,7612995.825619485,53714.090347528145,-15665.433539751677,20.121599997968588,53693.968747530176,39.83083720563235,0.38569221762576583,19.64281066234173,44.410985163787934,44.410985163787934,1.1126390076066104,EPSG:25835,12.5
534221.9306681117,7612995.825619485,53715.629478662995,-15811.373905969414,19.129131751004024,53696.50034691199,39.99147521783546,-0.020170925200950495,48.39563229625824,62.781010787127194,62.781010787127194,0.6905996476272674,EPSG:25835,12.5
534234.4306681117,7612995.825619485,53716.40394192438,-15763.96352955215,17.544142935817945,53698.85979898856,41.82455121919099,0.4130346865762916,22.157666606391384,47.331335013146656,47.331335013146656,1.0836122081563555,EPSG:25835,12.5
534246.9306681117,7612995.825619485,53716.60269103719,-15896.366360196856,15.553633259056369,53701.04905777813,41.928549997930524,-0.03807516635219227,50.31162623856687,65.49246551854809,65.49246551854809,0.6947640210114434,EPSG:25835,12.5
534259.4306681117,7612995.825619485,53715.53247755571,-15816.925941907588,12.461338756351324,53703.07113879936,43.86524658705072,0.4441211892725791,25.01101140554337,50.494658625155445,50.494658625155445,1.052593238015894,EPSG:25835,12.5
534271.9306681117,7612995.825619485,53714.112558888824,-15935.89972796001,9.18253825460124,53704.93002063422,43.86822863352823,-0.075097463465326,52.41095509617329,68.34712647607505,68.34712647607505,0.6969012204684228,EPSG:25835,12.5
534284.4306681117,7612995.825619485,53712.03198738077,-15823.11660243149,5.401446698670043,53706.6305406821,46.011966879907845,0.46896653883608647,28.606001415827496,54.1793725799779,54.1793725799779,1.0145678973262955,EPSG:25835,12.5
534296.9306681117,7612995.825619485,53710.0633373136,-15929.34866122529,1.8850421751703834,53708.17829513843,46.00866962559145,-0.11235611846550257,54.9457574781884,71.66473292749174,71.66473292749174,0.6971023741003013,EPSG:25835,12.5
534309.4306681117,7612995.825619485,53708.36221805157,-15781.445881126252,-1.2173263135919115,53709.57954436516,48.55138959238634,0.5428349766383391,32.70821904699421,58.541139590700105,58.541139590700105,0.9779523576612962,EPSG:25835,12.5
534321.9306681117,7612995.825619485,53706.18325745927,-15875.049002192494,-4.657854802062502,53710.84111226133,48.386688408079124,-0.16667060561312336,58.06015646870183,75.57945080688717,75.57945080688717,0.694771053240804,EPSG:25835,12.5
534334.4306681117,7612995.825619485,53705.19431175757,-15688.382164673663,-6.775967477209633,53711.97027923478,51.322106532728355,0.5976410903564978,37.562101297718144,63.59929302167405,63.59929302167405,0.9389871690896269,EPSG:25835,12.5
534346.9306681117,7612995.825619485,53703.93507259017,-15769.658675160525,-9.03961569947569,53712.97468828964,51.174420593718004,-0.2093349763830987,61.79663129325282,80.23493604594562,80.23493604594562,0.6916478415117441,EPSG:25835,12.5
534359.4306681117,7612995.825619485,53703.107166353206,-15539.114001769609,-10.755082442272396,53713.86224879548,54.453492232522514,0.6595267027337206,43.27615941678469,69.55579623715302,69.55579623715302,0.8992732936031891,EPSG:25835,12.5
534371.9306681117,7612995.825619485,53703.84262699737,-15609.147910684545,-10.798408105169074,53714.64103510254,54.27877291189804,-0.2963177275816416,66.51202071980548,85.8489026665643,85.8489026665643,0.6844659820237253,EPSG:25835,12.5
534384.4306681117,7612995.825619485,53706.89771371652,-15331.23837628122,-8.421503164470778,53715.31921688099,58.330343675655435,0.7588185266979898,49.816156644501746,76.70774704128398,76.70774704128398,0.8639643807581608,EPSG:25835,12.5
534396.9306681117,7612995.825619485,53712.32304683463,-15391.140983356148,-3.581921533033892,53715.904968367664,58.21132342390349,-0.41172978520539544,72.46626957270526,92.95116137276759,92.95116137276759,0.6767429314711317,EPSG:25835,12.5
534409.4306681117,7612995.825619485,53719.994422738506,-15057.123827474643,3.5880192926342716,53716.40640344587,63.33855687252272,0.8935344520191879,57.77361075882456,85.7295916635905,85.7295916635905,0.8313145629204427,EPSG:25835,12.5
534421.9306681117,7612995.825619485,53728.97883496877,-15105.140715019083,12.14733007929317,53716.83150488948,63.3951790043168,-0.5374816916985301,79.9539536543818,102.03716688519143,102.03716688519143,0.6703942679976946,EPSG:25835,12.5
534434.4306681117,7612995.825619485,53736.6660127814,-14699.22318051168,19.477947794934153,53717.18806498647,69.899702759533,1.118081595741001,68.28493671225118,97.71796675978892,97.71796675978892,0.7970831998773128,EPSG:25835,12.5
534446.9306681117,7612995.825619485,53740.78155752774,-14728.99845804304,23.297928327367117,53717.483629200375,69.62809252430479,-0.7690525864321884,89.30998748944967,113.2446251878596,113.2446251878596,0.6621916625812947,EPSG:25835,12.5
534459.4306681117,7612995.825619485,53741.65084141127,-14230.999328479336,23.92539894147194,53717.7254424698,77.88035345932276,1.4044850771665724,82.09637249254848,113.15990381484211,113.15990381484211,0.7590503095894792,EPSG:25835,12.5
534471.9306681117,7612995.825619485,53740.3846581231,-14244.110450545,22.464256005579955,53717.92040211752,77.3912050092899,-1.1573647811315064,102.48814538742953,128.42592634567535,128.42592634567535,0.6467720801307112,EPSG:25835,12.5
534484.4306681117,7612995.825619485,53737.754293935956,-13631.277232446946,19.679278638475807,53718.07501529748,88.9894228989959,1.898236680398322,100.42317289437229,134.1787279790255,134.1787279790255,0.7251070690583862,EPSG:25835,12.5
534496.9306681117,7612995.825619485,53731.357110740355,-13628.245293856156,13.161752074374817,53718.19535866598,88.04035672640188,-1.8277440130929046,121.56274813270568,150.09532353170678,150.09532353170678,0.6268085177551609,EPSG:25835,12.5
534509.4306681117,7612995.825619485,53728.02100575176,-12860.811726173068,9.73395126892865,53718.28705448283,105.43052109097516,2.6875098375058433,126.18471498915989,164.43289535372801,164.43289535372801,0.6960304985810146,EPSG:25835,12.5
534521.9306681117,7612995.825619485,53724.90612215279,-12847.804213496334,6.550883946001704,53718.35523820679,105.01748617696784,-2.9153396955818836,151.62972657037963,184.44578168865158,184.44578168865158,0.6057366098207245,EPSG:25835,12.5
534534.4306681117,7612995.825619485,53720.2976682605,-11843.633473431399,1.8931313050852623,53718.404536955415,133.56151344486435,4.4230641836521665,167.38534690670463,214.14138374625426,214.14138374625426,0.6734764630177182,EPSG:25835,12.5
534546.9306681117,7612995.825619485,53714.52794526324,-11816.065103458963,-3.911103505975916,53718.439048769214,132.7508401566911,-5.587302164371275,203.58997140729235,243.0466251975729,243.0466251975729,0.5778149932829848,EPSG:25835,12.5
534559.4306681117,7612995.825619485,53707.4945635727,-10398.69091277963,-10.967755758116255,53718.462319330814,189.15897528812275,8.875386184571285,243.25188093965966,308.14379031993326,308.14379031993326,0.6609485622306623,EPSG:25835,12.5
534571.9306681117,7612995.825619485,53694.81959637704,-10354.05280580264,-23.65773211672058,53718.47732849376,187.20493397402154,-13.804788662195314,313.7228315343279,365.3323176645259,365.3323176645259,0.5380048233353169,EPSG:25835,12.5
534584.4306681117,7612995.825619485,53685.44,-7997.268106100118,-33.04647513902455,53718.48647513903,344.5498065941976,26.123844060059366,430.23779480609903,551.1979039362486,551.1979039362486,0.6752503374753631,EPSG:25835,12.5
534596.9306681117,7612995.825619485,53685.44,-7951.621540938673,-33.05156509246444,53718.49156509247,344.1131471495099,-63.12910341619026,685.716685046489,767.2165471314381,767.2165471314381,0.465110470798576,EPSG:25835,12.5
534609.4306681117,7612995.825619485,53685.44,-953.6122510008576,-33.05380647856509,53718.49380647857,1764.4432704503677,294.2199071187823,1547.6045107892958,2346.9852527131407,2346.9852527131407,0.8507745582058348,EPSG:25835,12.5
532871.9306681117,7613008.325619485,53602.13,25093.658805643838,-12.596162831607217,53614.726162831605,-1771.40205133877,-298.29949826792773,1570.2772543011345,2367.2000090534625,2367.2000090534625,-0.8455123906136798,EPSG:25835,12.5
532884.4306681117,7613008.325619485,53609.01,18071.857924628683,-5.75707063061418,53614.767070630616,-329.75949910000446,64.38133650824365,695.5391158382291,769.7506017585899,769.7506017585899,-0.4427189311896226,EPSG:25835,12.5
532896.9306681117,7613008.325619485,53609.01,18076.756277648863,-5.8384806570611545,53614.84848065706,-331.05975931522363,-26.352146936555513,435.9324180643933,547.3916672340955,547.3916672340955,-0.6495084643834531,EPSG:25835,12.5
532909.4306681117,7613008.325619485,53609.01,15720.848585259097,-5.959583654977905,53614.96958365498,-171.60552909393155,13.979990592290314,318.6411847664182,361.9125063395224,361.9125063395224,-0.49401315324369366,EPSG:25835,12.5
532921.9306681117,7613008.325619485,53612.34,15696.040953123702,-2.7891676565704984,53615.12916765657,-172.3547967032254,-8.714000309584787,245.49140520334495,299.95367304856103,299.95367304856103,-0.6121210948318292,EPSG:25835,12.5
532934.4306681117,7613008.325619485,53612.34,14257.019962158492,-2.985621477222594,53615.32562147722,-115.17618852358689,5.8606103391604005,206.00613882172846,236.01712572408402,236.01712572408402,-0.5097961006192933,EPSG:25835,12.5
532946.9306681117,7613008.325619485,53607.03,14210.651747008578,-8.526934969617287,53615.556934969616,-116.12980271624477,-4.320445165134207,168.58605166268342,204.7129402214889,204.7129402214889,-0.6032006675368254,EPSG:25835,12.5
532959.4306681117,7613008.325619485,53607.03,13153.76375461244,-8.790698802993575,53615.82069880299,-87.01177726840817,3.1687488751885837,152.95119239703217,175.96907864474665,175.96907864474665,-0.5172272343572915,EPSG:25835,12.5
532971.9306681117,7613008.325619485,53607.03,13085.07392868493,-9.084104001660307,53616.11410400166,-87.58205598626728,-2.556552946680798,126.57451002573039,153.9211587762884,153.9211587762884,-0.6052965390918654,EPSG:25835,12.5
532984.4306681117,7613008.325619485,53605.75,12234.549082980047,-10.683940903232724,53616.43394090323,-70.11917895523845,1.9708626704484506,122.1993159392364,140.88779959022025,140.88779959022025,-0.5209394385614651,EPSG:25835,12.5
532996.9306681117,7613008.325619485,53605.75,12146.249453972192,-11.02660680207191,53616.77660680207,-70.59359162400546,-1.7115585858827989,99.85446547972364,122.28805932967525,122.28805932967525,-0.6153850442511681,EPSG:25835,12.5
533009.4306681117,7613008.325619485,53605.75,11421.392628614314,-11.388100482879963,53617.13810048288,-58.87281849396688,1.3500663835223197,102.34824589263448,118.07274111632515,118.07274111632515,-0.5220000440301134,EPSG:25835,12.5
533021.9306681117,7613008.325619485,53605.75,11314.814775995299,-11.764049629367946,53617.51404962937,-59.33238658605278,-1.2485801608091658,81.16391115827417,100.5381150236319,100.5381150236319,-0.6312423918476651,EPSG:25835,12.5
533034.4306681117,7613008.325619485,53608.5,10672.555300399474,-9.399707194446819,53617.89970719445,-50.792249522298555,0.9917440485201516,88.61035181142546,102.13543488760416,102.13543488760416,-0.5204872402413898,EPSG:25835,12.5
533046.9306681117,7613008.325619485,53608.5,10549.02767561887,-9.789969511111849,53618.28996951111,-51.21598968575352,-0.9523211503647768,67.26763904096624,84.54592161445126,84.54592161445126,-0.6507423057966227,EPSG:25835,12.5
533059.4306681117,7613008.325619485,53610.46,9964.907737052865,-8.219400179608783,53618.67940017961,-44.7661039145554,0.7498500936555332,78.54938558701508,90.4102319197686,90.4102319197686,-0.5180008227157064,EPSG:25835,12.5
533071.9306681117,7613008.325619485,53610.46,9825.133466713643,-8.602252938399033,53619.0622529384,-45.11369525535234,-0.7565171688265442,56.37736341146236,72.20562723791613,72.20562723791613,-0.6748686024445514,EPSG:25835,12.5
533084.4306681117,7613008.325619485,53612.45,9282.779044223304,-6.982503087143414,53619.43250308714,-40.02124866533686,0.585118014166841,70.94679016143456,81.4564139828372,81.4564139828372,-0.5136058167518944,EPSG:25835,12.5
533096.9306681117,7613008.325619485,53612.45,9127.661890809179,-7.333878736892075,53619.78387873689,-40.2736354602866,-0.6073746465474502,47.57610249877789,62.33338786045785,62.33338786045785,-0.7024643112871439,EPSG:25835,12.5
533109.4306681117,7613008.325619485,53612.45,8616.662372235034,-7.659906089138531,53620.109906089136,-36.27105180564783,0.4421491027692613,65.01570141213574,74.44884572107198,74.44884572107198,-0.5088740606180809,EPSG:25835,12.5
533121.9306681117,7613008.325619485,53615.7,8445.848300234471,-4.7039351457569865,53620.403935145754,-36.274773016250116,-0.49347615069907996,40.1246052966388,54.09106310280398,54.09106310280398,-0.7350498651537317,EPSG:25835,12.5
533134.4306681117,7613008.325619485,53615.7,7958.660350579036,-4.9591825765164685,53620.65918257651,-32.94276921505034,0.37354964245646805,60.20399107125548,68.6275934625707,68.6275934625707,-0.5006800320292424,EPSG:25835,12.5
533146.9306681117,7613008.325619485,53615.7,7774.621817928514,-5.16878142569476,53620.86878142569,-33.08498026503052,-0.4476941926219468,33.86120476852022,47.34128333191988,47.34128333191988,-0.7738039295940086,EPSG:25835,12.5
533159.4306681117,7613008.325619485,53617.54,7304.80431754603,-3.4858395003320766,53621.02583950033,-30.097080014796436,0.32124519742982405,56.42977272807956,63.95430771699254,63.95430771699254,-0.4899738991127199,EPSG:25835,12.5
533171.9306681117,7613008.325619485,53617.54,7107.705597067031,-3.5835164602758596,53621.12351646028,-30.191418499074576,-0.3854849132183215,28.48493455933213,41.50799016858919,41.50799016858919,-0.814472960457894,EPSG:25835,12.5
533184.4306681117,7613008.325619485,53617.54,6652.497023103727,-3.615084996294172,53621.155084996295,-27.648058428954272,0.26757178463890136,53.250013805825645,59.99982587650977,59.99982587650977,-0.4788989962217195,EPSG:25835,12.5
533196.9306681117,7613008.325619485,53616.77,6442.905849779005,-4.344006854567851,53621.114006854565,-27.707516494306375,-0.3435994624903163,23.7633369262651,36.502091065491776,36.502091065491776,-0.8618780784829757,EPSG:25835,12.5
533209.4306681117,7613008.325619485,53616.77,5998.689289863854,-4.223997697707091,53620.993997697704,-25.454074818888035,0.2229533117623411,50.660639612952785,56.69576995578269,56.69576995578269,-0.46559995780087005,EPSG:25835,12.5
533221.9306681117,7613008.325619485,53616.77,5776.993295637784,-4.019104292790871,53620.78910429279,-25.43119202724321,-0.303884282272251,19.627248745544982,32.12435869003482,32.12435869003482,-0.9135020140871303,EPSG:25835,12.5
533234.4306681117,7613008.325619485,53616.8,5341.728310283687,-3.693779925299168,53620.4937799253,-23.42344076549054,0.18896597914828528,48.47017281436432,53.833216789903844,53.833216789903844,-0.45016188439608873,EPSG:25835,12.5
533246.9306681117,7613008.325619485,53616.8,5108.7687287197205,-3.3029565148535767,53620.10295651486,-23.36865431859398,-0.2697851843490789,16.074442598182184,28.36338677774914,28.36338677774914,-0.9682622405369273,EPSG:25835,12.5
533259.4306681117,7613008.325619485,53616.8,4680.578683106367,-2.812123025440087,53619.61212302544,-21.672989462788266,0.12417068155292067,46.69618329670298,51.48059835251931,51.48059835251931,-0.43454016705177234,EPSG:25835,12.5
533271.9306681117,7613008.325619485,53623.24,4435.07218150001,4.222607571005938,53619.01739242899,-21.235698994612665,-0.2153255549735618,13.003343886294152,24.900639831438408,24.900639831438408,-1.0213569200521841,EPSG:25835,12.5
533284.4306681117,7613008.325619485,53623.24,4013.859363683989,4.92443479749636,53618.3155652025,-19.696372727323915,0.14236170161148098,44.90787962605338,49.037381160924255,49.037381160924255,-0.41332917747528475,EPSG:25835,12.5
533296.9306681117,7613008.325619485,53623.24,3760.0178490218545,5.735803133124136,53617.504196866874,-19.759705356603465,-0.27858270595387236,10.734014483504708,22.486996747273135,22.486996747273135,-1.0731676307097628,EPSG:25835,12.5
