easting,northing,tmi,relative_magnetic_anomaly,crs,cell_size_m
533371.9306681117,7612583.325619485,53534.0280113858,-82.75698861420096,EPSG:25835,12.5
533384.4306681117,7612583.325619485,53525.690187769724,-91.09481223027979,EPSG:25835,12.5
533396.9306681117,7612583.325619485,53518.304198149955,-98.48080185004801,EPSG:25835,12.5
533409.4306681117,7612583.325619485,53512.080988297894,-104.70401170210971,EPSG:25835,12.5
533421.9306681117,7612583.325619485,53506.76065083657,-110.0243491634319,EPSG:25835,12.5
533434.4306681117,7612583.325619485,53503.459887788646,-113.32511221135792,EPSG:25835,12.5
533446.9306681117,7612583.325619485,53500.1179746643,-116.6670253357006,EPSG:25835,12.5
533459.4306681117,7612583.325619485,53495.615195798164,-121.16980420183972,EPSG:25835,12.5
533471.9306681117,7612583.325619485,53487.61852601526,-129.16647398474015,EPSG:25835,12.5
533484.4306681117,7612583.325619485,53475.25073767077,-141.53426232923084,EPSG:25835,12.5
533496.9306681117,7612583.325619485,53457.61399909021,-159.1710009097951,EPSG:25835,12.5
533509.4306681117,7612583.325619485,53434.74665835953,-182.03834164047294,EPSG:25835,12.5
533521.9306681117,7612583.325619485,53408.32059137127,-208.46440862872987,EPSG:25835,12.5
533534.4306681117,7612583.325619485,53380.08034293339,-236.70465706661344,EPSG:25835,12.5
533546.9306681117,7612583.325619485,53353.54854042425,-263.23645957575354,EPSG:25835,12.5
533559.4306681117,7612583.325619485,53329.342024201644,-287.44297579835984,EPSG:25835,12.5
533571.9306681117,7612583.325619485,53309.18711787893,-307.5978821210738,EPSG:25835,12.5
533584.4306681117,7612583.325619485,53292.85172399177,-323.9332760082325,EPSG:25835,12.5
533596.9306681117,7612583.325619485,53278.13773219488,-338.6472678051214,EPSG:25835,12.5
533609.4306681117,7612583.325619485,53265.741741237274,-351.04325876272924,EPSG:25835,12.5
533621.9306681117,7612583.325619485,53255.829082983546,-360.95591701645753,EPSG:25835,12.5
533634.4306681117,7612583.325619485,53248.93314685241,-367.8518531475929,EPSG:25835,12.5
533646.9306681117,7612583.325619485,53248.31063812643,-368.4743618735738,EPSG:25835,12.5
533659.4306681117,7612583.325619485,53252.49998732339,-364.2850126766134,EPSG:25835,12.5
533671.9306681117,7612583.325619485,53268.803578771556,-347.9814212284473,EPSG:25835,12.5
533684.4306681117,7612583.325619485,53297.45597414831,-319.3290258516936,EPSG:25835,12.5
533696.9306681117,7612583.325619485,53338.754305985305,-278.0306940146984,EPSG:25835,12.5
533709.4306681117,7612583.325619485,53389.17628809253,-227.60871190747275,EPSG:25835,12.5
533721.9306681117,7612583.325619485,53446.99656468202,-169.78843531798339,EPSG:25835,12.5
533734.4306681117,7612583.325619485,53502.46237161488,-114.32262838512543,EPSG:25835,12.5
533746.9306681117,7612583.325619485,53550.55073741863,-66.23426258137624,EPSG:25835,12.5
533759.4306681117,7612583.325619485,53586.030131782085,-30.754868217918556,EPSG:25835,12.5
533771.9306681117,7612583.325619485,53610.38086609765,-6.404133902353351,EPSG:25835,12.5
533784.4306681117,7612583.325619485,53625.606190948354,8.821190948350704,EPSG:25835,12.5
533796.9306681117,7612583.325619485,53637.39149271135,20.606492711347528,EPSG:25835,12.5
533809.4306681117,7612583.325619485,53647.68624845778,30.90124845777609,EPSG:25835,12.5
533821.9306681117,7612583.325619485,53660.65068958418,43.865689584177744,EPSG:25835,12.5
533834.4306681117,7612583.325619485,53674.63725458851,57.852254588506185,EPSG:25835,12.5
533846.9306681117,7612583.325619485,53687.827720326575,71.04272032657173,EPSG:25835,12.5
533859.4306681117,7612583.325619485,53697.72383711167,80.93883711166563,EPSG:25835,12.5
533871.9306681117,7612583.325619485,53703.130129055055,86.34512905505107,EPSG:25835,12.5
533884.4306681117,7612583.325619485,53705.562899642915,88.7778996429115,EPSG:25835,12.5
533896.9306681117,7612583.325619485,53703.9915897794,87.20658977939456,EPSG:25835,12.5
533909.4306681117,7612583.325619485,53702.10201974178,85.3170197417785,EPSG:25835,12.5
533921.9306681117,7612583.325619485,53700.73212418976,83.94712418975541,EPSG:25835,12.5
533934.4306681117,7612583.325619485,53699.15452671978,82.36952671977633,EPSG:25835,12.5
533946.9306681117,7612583.325619485,53697.99841165515,81.21341165514605,EPSG:25835,12.5
533959.4306681117,7612583.325619485,53696.86080969288,80.07580969287665,EPSG:25835,12.5
533971.9306681117,7612583.325619485,53694.40649045897,77.62149045896513,EPSG:25835,12.5
533984.4306681117,7612583.325619485,53692.83766527957,76.05266527956701,EPSG:25835,12.5
533996.9306681117,7612583.325619485,53694.19235405691,77.40735405690793,EPSG:25835,12.5
534009.4306681117,7612583.325619485,53696.88740674182,80.10240674181841,EPSG:25835,12.5
534021.9306681117,7612583.325619485,53700.78167050654,83.99667050653807,EPSG:25835,12.5
534034.4306681117,7612583.325619485,53705.51040220206,88.72540220205701,EPSG:25835,12.5
534046.9306681117,7612583.325619485,53704.5069881934,87.72198819339974,EPSG:25835,12.5
534059.4306681117,7612583.325619485,53700.95312292682,84.16812292681425,EPSG:25835,12.5
534071.9306681117,7612583.325619485,53697.145380189875,80.36038018987165,EPSG:25835,12.5
534084.4306681117,7612583.325619485,53689.86836170174,73.08336170173425,EPSG:25835,12.5
534096.9306681117,7612583.325619485,53684.155733121006,67.37073312100256,EPSG:25835,12.5
534109.4306681117,7612583.325619485,53682.47305227631,65.68805227630946,EPSG:25835,12.5
534121.9306681117,7612583.325619485,53681.93183633301,65.14683633300592,EPSG:25835,12.5
534134.4306681117,7612583.325619485,53683.27349146691,66.48849146690918,EPSG:25835,12.5
534146.9306681117,7612583.325619485,53685.170753501065,68.38575350106112,EPSG:25835,12.5
534159.4306681117,7612583.325619485,53684.25315031029,67.46815031028382,EPSG:25835,12.5
534171.9306681117,7612583.325619485,53684.94762631471,68.16262631470454,EPSG:25835,12.5
534184.4306681117,7612583.325619485,53684.36615182792,67.58115182791516,EPSG:25835,12.5
534196.9306681117,7612583.325619485,53683.49609738047,66.71109738046653,EPSG:25835,12.5
534209.4306681117,7612583.325619485,53681.978096874314,65.19309687431087,EPSG:25835,12.5
534221.9306681117,7612583.325619485,53696.17,79.38499999999476,EPSG:25835,12.5
534234.4306681117,7612583.325619485,53696.17,79.38499999999476,EPSG:25835,12.5
534246.9306681117,7612583.325619485,53696.17,79.38499999999476,EPSG:25835,12.5
534259.4306681117,7612583.325619485,53696.17,79.38499999999476,EPSG:25835,12.5
534271.9306681117,7612583.325619485,53718.07,101.28499999999622,EPSG:25835,12.5
534284.4306681117,7612583.325619485,53718.07,101.28499999999622,EPSG:25835,12.5
534296.9306681117,7612583.325619485,53718.07,101.28499999999622,EPSG:25835,12.5
534309.4306681117,7612583.325619485,53725.2,108.4149999999936,EPSG:25835,12.5
534321.9306681117,7612583.325619485,53725.2,108.4149999999936,EPSG:25835,12.5
534334.4306681117,7612583.325619485,53725.83,109.04499999999825,EPSG:25835,12.5
534346.9306681117,7612583.325619485,53725.83,109.04499999999825,EPSG:25835,12.5
534359.4306681117,7612583.325619485,53725.83,109.04499999999825,EPSG:25835,12.5
534371.9306681117,7612583.325619485,53720.65,103.86499999999796,EPSG:25835,12.5
534384.4306681117,7612583.325619485,53720.65,103.86499999999796,EPSG:25835,12.5
534396.9306681117,7612583.325619485,53716.88,100.09499999999389,EPSG:25835,12.5
534409.4306681117,7612583.325619485,53716.88,100.09499999999389,EPSG:25835,12.5
534421.9306681117,7612583.325619485,53716.88,100.09499999999389,EPSG:25835,12.5
534434.4306681117,7612583.325619485,53718.31,101.52499999999418,EPSG:25835,12.5
534446.9306681117,7612583.325619485,53718.31,101.52499999999418,EPSG:25835,12.5
534459.4306681117,7612583.325619485,53718.31,101.52499999999418,EPSG:25835,12.5
534471.9306681117,7612583.325619485,53725.4,108.61499999999796,EPSG:25835,12.5
534484.4306681117,7612583.325619485,53725.4,108.61499999999796,EPSG:25835,12.5
534496.9306681117,7612583.325619485,53725.4,108.61499999999796,EPSG:25835,12.5
534509.4306681117,7612583.325619485,53741.39,124.60499999999593,EPSG:25835,12.5
534521.9306681117,7612583.325619485,53741.39,124.60499999999593,EPSG:25835,12.5
534534.4306681117,7612583.325619485,53741.39,124.60499999999593,EPSG:25835,12.5
534546.9306681117,7612583.325619485,53760.34,143.55499999999302,EPSG:25835,12.5
534559.4306681117,7612583.325619485,53760.34,143.55499999999302,EPSG:25835,12.5
534571.9306681117,7612583.325619485,53760.34,143.55499999999302,EPSG:25835,12.5
534584.4306681117,7612583.325619485,53769.85,153.06499999999505,EPSG:25835,12.5
534596.9306681117,7612583.325619485,53769.85,153.06499999999505,EPSG:25835,12.5
534609.4306681117,7612583.325619485,53769.85,153.06499999999505,EPSG:25835,12.5
532871.9306681117,7612595.825619485,53581.36,-35.42500000000291,EPSG:25835,12.5
532884.4306681117,7612595.825619485,53581.36,-35.42500000000291,EPSG:25835,12.5
532896.9306681117,7612595.825619485,53588.24238064619,-28.5426193538151,EPSG:25835,12.5
532909.4306681117,7612595.825619485,53601.841219883514,-14.943780116489506,EPSG:25835,12.5
532921.9306681117,7612595.825619485,53610.762445280874,-6.022554719129403,EPSG:25835,12.5
532934.4306681117,7612595.825619485,53614.32326862922,-2.4617313707858557,EPSG:25835,12.5
532946.9306681117,7612595.825619485,53613.37981896269,-3.405181037313014,EPSG:25835,12.5
532959.4306681117,7612595.825619485,53611.89635682127,-4.888643178732309,EPSG:25835,12.5
532971.9306681117,7612595.825619485,53609.14667521705,-7.638324782950804,EPSG:25835,12.5
532984.4306681117,7612595.825619485,53605.65421741501,-11.13078258499445,EPSG:25835,12.5
532996.9306681117,7612595.825619485,53602.37183117814,-14.4131688218622,EPSG:25835,12.5
533009.4306681117,7612595.825619485,53599.91513779797,-16.869862202031072,EPSG:25835,12.5
533021.9306681117,7612595.825619485,53598.21723457093,-18.567765429070278,EPSG:25835,12.5
533034.4306681117,7612595.825619485,53596.610799163565,-20.174200836438104,EPSG:25835,12.5
533046.9306681117,7612595.825619485,53595.81385384605,-20.971146153955488,EPSG:25835,12.5
533059.4306681117,7612595.825619485,53594.98317791807,-21.801822081935825,EPSG:25835,12.5
533071.9306681117,7612595.825619485,53593.87941445717,-22.905585542830522,EPSG:25835,12.5
533084.4306681117,7612595.825619485,53592.92273361099,-23.862266389012802,EPSG:25835,12.5
533096.9306681117,7612595.825619485,53591.869344446735,-24.915655553268152,EPSG:25835,12.5
533109.4306681117,7612595.825619485,53592.18958254713,-24.595417452874244,EPSG:25835,12.5
533121.9306681117,7612595.825619485,53594.48752752072,-22.29747247928026,EPSG:25835,12.5
533134.4306681117,7612595.825619485,53596.63153178301,-20.153468216994952,EPSG:25835,12.5
533146.9306681117,7612595.825619485,53598.983247458884,-17.80175254111964,EPSG:25835,12.5
533159.4306681117,7612595.825619485,53600.642739460025,-16.14226053997845,EPSG:25835,12.5
533171.9306681117,7612595.825619485,53600.308767829134,-16.47623217086948,EPSG:25835,12.5
533184.4306681117,7612595.825619485,53605.59163889115,-11.193361108853424,EPSG:25835,12.5
533196.9306681117,7612595.825619485,53609.00962295986,-7.77537704014685,EPSG:25835,12.5
533209.4306681117,7612595.825619485,53611.96723434858,-4.817765651423542,EPSG:25835,12.5
533221.9306681117,7612595.825619485,53615.48934798117,-1.2956520188308787,EPSG:25835,12.5
533234.4306681117,7612595.825619485,53618.29867800152,1.5136780015163822,EPSG:25835,12.5
533246.9306681117,7612595.825619485,53616.99962220902,0.21462220901594264,EPSG:25835,12.5
533259.4306681117,7612595.825619485,53613.99022246303,-2.7947775369757437,EPSG:25835,12.5
533271.9306681117,7612595.825619485,53608.306571857225,-8.478428142778284,EPSG:25835,12.5
533284.4306681117,7612595.825619485,53599.90595375362,-16.879046246380312,EPSG:25835,12.5
533296.9306681117,7612595.825619485,53591.484048597275,-25.30095140272897,EPSG:25835,12.5
533309.4306681117,7612595.825619485,53582.391882590164,-34.39311740983976,EPSG:25835,12.5
533321.9306681117,7612595.825619485,53573.50922175509,-43.275778244911635,EPSG:25835,12.5
533334.4306681117,7612595.825619485,53564.57981427937,-52.20518572063156,EPSG:25835,12.5
533346.9306681117,7612595.825619485,53555.99149653228,-60.793503467721166,EPSG:25835,12.5
533359.4306681117,7612595.825619485,53548.421538925744,-68.36346107425925,EPSG:25835,12.5
533371.9306681117,7612595.825619485,53540.68164039788,-76.10335960212251,EPSG:25835,12.5
533384.4306681117,7612595.825619485,53533.66574532711,-83.11925467289257,EPSG:25835,12.5
533396.9306681117,7612595.825619485,53527.15581322284,-89.62918677716516,EPSG:25835,12.5
533409.4306681117,7612595.825619485,53520.73359661577,-96.05140338423371,EPSG:25835,12.5
533421.9306681117,7612595.825619485,53515.75851433666,-101.02648566334392,EPSG:25835,12.5
533434.4306681117,7612595.825619485,53511.78110965071,-105.00389034929685,EPSG:25835,12.5
533446.9306681117,7612595.825619485,53508.52490700114,-108.26009299886209,EPSG:25835,12.5
533459.4306681117,7612595.825619485,53504.80407965018,-111.98092034982255,EPSG:25835,12.5
533471.9306681117,7612595.825619485,53499.655255895115,-117.12974410488823,EPSG:25835,12.5
533484.4306681117,7612595.825619485,53491.942920446854,-124.84207955314923,EPSG:25835,12.5
533496.9306681117,7612595.825619485,53479.32571646602,-137.4592835339863,EPSG:25835,12.5
533509.4306681117,7612595.825619485,53462.67249689651,-154.11250310348987,EPSG:25835,12.5
533521.9306681117,7612595.825619485,53440.393159140425,-176.39184085957822,EPSG:25835,12.5
533534.4306681117,7612595.825619485,53414.90128836452,-201.88371163548436,EPSG:25835,12.5
533546.9306681117,7612595.825619485,53389.761098794545,-227.02390120545897,EPSG:25835,12.5
533559.4306681117,7612595.825619485,53366.38202820374,-250.40297179626214,EPSG:25835,12.5
533571.9306681117,7612595.825619485,53347.423946957206,-269.3610530427977,EPSG:25835,12.5
533584.4306681117,7612595.825619485,53329.560867604574,-287.2241323954295,EPSG:25835,12.5
533596.9306681117,7612595.825619485,53313.31197344061,-303.4730265593971,EPSG:25835,12.5
533609.4306681117,7612595.825619485,53298.42833556037,-318.3566644396342,EPSG:25835,12.5
533621.9306681117,7612595.825619485,53284.14139397107,-332.6436060289343,EPSG:25835,12.5
533634.4306681117,7612595.825619485,53269.798083124275,-346.98691687572864,EPSG:25835,12.5
533646.9306681117,7612595.825619485,53260.53828925849,-356.2467107415141,EPSG:25835,12.5
533659.4306681117,7612595.825619485,53258.399487042465,-358.3855129575386,EPSG:25835,12.5
533671.9306681117,7612595.825619485,53263.93181846959,-352.8531815304159,EPSG:25835,12.5
533684.4306681117,7612595.825619485,53283.62863956982,-333.1563604301846,EPSG:25835,12.5
533696.9306681117,7612595.825619485,53314.77673375002,-302.00826624998444,EPSG:25835,12.5
533709.4306681117,7612595.825619485,53358.80853270334,-257.97646729666303,EPSG:25835,12.5
533721.9306681117,7612595.825619485,53412.3522360972,-204.43276390280516,EPSG:25835,12.5
533734.4306681117,7612595.825619485,53468.34435985529,-148.44064014471223,EPSG:25835,12.5
533746.9306681117,7612595.825619485,53518.54301271119,-98.2419872888131,EPSG:25835,12.5
533759.4306681117,7612595.825619485,53561.796594112224,-54.98840588777966,EPSG:25835,12.5
533771.9306681117,7612595.825619485,53591.8753994111,-24.909600588900503,EPSG:25835,12.5
533784.4306681117,7612595.825619485,53612.28871940088,-4.4962805991235655,EPSG:25835,12.5
533796.9306681117,7612595.825619485,53626.446032554755,9.661032554751728,EPSG:25835,12.5
533809.4306681117,7612595.825619485,53639.89426892543,23.109268925429205,EPSG:25835,12.5
533821.9306681117,7612595.825619485,53654.180531150785,37.39553115078161,EPSG:25835,12.5
533834.4306681117,7612595.825619485,53669.32818075013,52.54318075012998,EPSG:25835,12.5
533846.9306681117,7612595.825619485,53683.895805563996,67.11080556399247,EPSG:25835,12.5
533859.4306681117,7612595.825619485,53695.81437609052,79.02937609051878,EPSG:25835,12.5
533871.9306681117,7612595.825619485,53704.478460889004,87.69346088900056,EPSG:25835,12.5
533884.4306681117,7612595.825619485,53707.28761976055,90.50261976054753,EPSG:25835,12.5
533896.9306681117,7612595.825619485,53706.39525945895,89.61025945894653,EPSG:25835,12.5
533909.4306681117,7612595.825619485,53704.808367932485,88.02336793248105,EPSG:25835,12.5
533921.9306681117,7612595.825619485,53702.15681008792,85.37181008791958,EPSG:25835,12.5
533934.4306681117,7612595.825619485,53700.34458730964,83.55958730963903,EPSG:25835,12.5
533946.9306681117,7612595.825619485,53698.09691908432,81.31191908431356,EPSG:25835,12.5
533959.4306681117,7612595.825619485,53694.93515221152,78.15015221151407,EPSG:25835,12.5
533971.9306681117,7612595.825619485,53692.33302066995,75.54802066994307,EPSG:25835,12.5
533984.4306681117,7612595.825619485,53690.10510129095,73.32010129094851,EPSG:25835,12.5
533996.9306681117,7612595.825619485,53690.34871232817,73.56371232816309,EPSG:25835,12.5
534009.4306681117,7612595.825619485,53692.903278763435,76.11827876343159,EPSG:25835,12.5
534021.9306681117,7612595.825619485,53696.965290731525,80.18029073152138,EPSG:25835,12.5
534034.4306681117,7612595.825619485,53698.52367481602,81.73867481601337,EPSG:25835,12.5
534046.9306681117,7612595.825619485,53698.42580405827,81.64080405826826,EPSG:25835,12.5
534059.4306681117,7612595.825619485,53695.85450441099,79.06950441098888,EPSG:25835,12.5
534071.9306681117,7612595.825619485,53689.45642637855,72.67142637854704,EPSG:25835,12.5
534084.4306681117,7612595.825619485,53683.750557239204,66.96555723920028,EPSG:25835,12.5
534096.9306681117,7612595.825619485,53680.303172815926,63.5181728159223,EPSG:25835,12.5
534109.4306681117,7612595.825619485,53678.60041540614,61.81541540613398,EPSG:25835,12.5
534121.9306681117,7612595.825619485,53679.35989582553,62.574895825528074,EPSG:25835,12.5
534134.4306681117,7612595.825619485,53682.08072265148,65.29572265147726,EPSG:25835,12.5
534146.9306681117,7612595.825619485,53684.3199262316,67.534926231594,EPSG:25835,12.5
534159.4306681117,7612595.825619485,53686.08948675697,69.30448675696971,EPSG:25835,12.5
534171.9306681117,7612595.825619485,53688.0924912281,71.30749122809357,EPSG:25835,12.5
534184.4306681117,7612595.825619485,53690.15319830952,73.36819830951572,EPSG:25835,12.5
534196.9306681117,7612595.825619485,53692.67446928208,75.88946928207588,EPSG:25835,12.5
534209.4306681117,7612595.825619485,53696.79939094864,80.01439094863599,EPSG:25835,12.5
534221.9306681117,7612595.825619485,53696.120917791835,79.33591779183189,EPSG:25835,12.5
534234.4306681117,7612595.825619485,53696.17,79.38499999999476,EPSG:25835,12.5
534246.9306681117,7612595.825619485,53696.17,79.38499999999476,EPSG:25835,12.5
534259.4306681117,7612595.825619485,53718.07,101.28499999999622,EPSG:25835,12.5
534271.9306681117,7612595.825619485,53718.07,101.28499999999622,EPSG:25835,12.5
534284.4306681117,7612595.825619485,53718.07,101.28499999999622,EPSG:25835,12.5
534296.9306681117,7612595.825619485,53725.2,108.4149999999936,EPSG:25835,12.5
534309.4306681117,7612595.825619485,53725.2,108.4149999999936,EPSG:25835,12.5
534321.9306681117,7612595.825619485,53725.83,109.04499999999825,EPSG:25835,12.5
534334.4306681117,7612595.825619485,53725.83,109.04499999999825,EPSG:25835,12.5
534346.9306681117,7612595.825619485,53725.83,109.04499999999825,EPSG:25835,12.5
534359.4306681117,7612595.825619485,53720.65,103.86499999999796,EPSG:25835,12.5
534371.9306681117,7612595.825619485,53720.65,103.86499999999796,EPSG:25835,12.5
534384.4306681117,7612595.825619485,53716.88,100.09499999999389,EPSG:25835,12.5
534396.9306681117,7612595.825619485,53716.88,100.09499999999389,EPSG:25835,12.5
534409.4306681117,7612595.825619485,53716.88,100.09499999999389,EPSG:25835,12.5
534421.9306681117,7612595.825619485,53718.31,101.52499999999418,EPSG:25835,12.5
534434.4306681117,7612595.825619485,53718.31,101.52499999999418,EPSG:25835,12.5
534446.9306681117,7612595.825619485,53718.31,101.52499999999418,EPSG:25835,12.5
534459.4306681117,7612595.825619485,53725.4,108.61499999999796,EPSG:25835,12.5
534471.9306681117,7612595.825619485,53725.4,108.61499999999796,EPSG:25835,12.5
534484.4306681117,7612595.825619485,53725.4,108.61499999999796,EPSG:25835,12.5
534496.9306681117,7612595.825619485,53741.39,124.60499999999593,EPSG:25835,12.5
534509.4306681117,7612595.825619485,53741.39,124.60499999999593,EPSG:25835,12.5
534521.9306681117,7612595.825619485,53741.39,124.60499999999593,EPSG:25835,12.5
534534.4306681117,7612595.825619485,53760.34,143.55499999999302,EPSG:25835,12.5
534546.9306681117,7612595.825619485,53760.34,143.55499999999302,EPSG:25835,12.5
534559.4306681117,7612595.825619485,53760.34,143.55499999999302,EPSG:25835,12.5
534571.9306681117,7612595.825619485,53769.85,153.06499999999505,EPSG:25835,12.5
534584.4306681117,7612595.825619485,53769.85,153.06499999999505,EPSG:25835,12.5
534596.9306681117,7612595.825619485,53769.85,153.06499999999505,EPSG:25835,12.5
534609.4306681117,7612595.825619485,53753.38,136.5949999999939,EPSG:25835,12.5
532871.9306681117,7612608.325619485,53581.36,-35.42500000000291,EPSG:25835,12.5
532884.4306681117,7612608.325619485,53581.36,-35.42500000000291,EPSG:25835,12.5
532896.9306681117,7612608.325619485,53598.11,-18.67500000000291,EPSG:25835,12.5
532909.4306681117,7612608.325619485,53599.77795447261,-17.007045527396258,EPSG:25835,12.5
532921.9306681117,7612608.325619485,53608.401769823846,-8.383230176157667,EPSG:25835,12.5
532934.4306681117,7612608.325619485,53615.56143684376,-1.223563156243472,EPSG:25835,12.5
532946.9306681117,7612608.325619485,53621.07049952524,4.285499525234627,EPSG:25835,12.5
532959.4306681117,7612608.325619485,53620.74426702355,3.9592670235433616,EPSG:25835,12.5
532971.9306681117,7612608.325619485,53618.60042792127,1.8154279212685651,EPSG:25835,12.5
532984.4306681117,7612608.325619485,53614.42291002473,-2.362089975271374,EPSG:25835,12.5
532996.9306681117,7612608.325619485,53609.837447873535,-6.9475521264685085,EPSG:25835,12.5
533009.4306681117,7612608.325619485,53605.67939844579,-11.105601554212626,EPSG:25835,12.5
533021.9306681117,7612608.325619485,53601.37163232366,-15.413367676344933,EPSG:25835,12.5
533034.4306681117,7612608.325619485,53598.8127076606,-17.972292339400155,EPSG:25835,12.5
533046.9306681117,7612608.325619485,53597.230529386026,-19.554470613977173,EPSG:25835,12.5
533059.4306681117,7612608.325619485,53595.51034250867,-21.27465749133262,EPSG:25835,12.5
533071.9306681117,7612608.325619485,53595.113150066914,-21.671849933089106,EPSG:25835,12.5
533084.4306681117,7612608.325619485,53593.997776272314,-22.787223727689707,EPSG:25835,12.5
533096.9306681117,7612608.325619485,53595.54652053586,-21.238479464140255,EPSG:25835,12.5
533109.4306681117,7612608.325619485,53594.38545426131,-22.399545738691813,EPSG:25835,12.5
533121.9306681117,7612608.325619485,53595.53493420263,-21.250065797372372,EPSG:25835,12.5
533134.4306681117,7612608.325619485,53599.47582036199,-17.30917963801039,EPSG:25835,12.5
533146.9306681117,7612608.325619485,53602.55568895133,-14.229311048671661,EPSG:25835,12.5
533159.4306681117,7612608.325619485,53605.22769846541,-11.557301534594444,EPSG:25835,12.5
533171.9306681117,7612608.325619485,53607.97964047409,-8.805359525911626,EPSG:25835,12.5
533184.4306681117,7612608.325619485,53611.525383626344,-5.25961637365981,EPSG:25835,12.5
533196.9306681117,7612608.325619485,53614.254944498054,-2.5300555019493913,EPSG:25835,12.5
533209.4306681117,7612608.325619485,53619.12189160321,2.3368916032050038,EPSG:25835,12.5
533221.9306681117,7612608.325619485,53622.93971527275,6.154715272743488,EPSG:25835,12.5
533234.4306681117,7612608.325619485,53624.10433690052,7.319336900516646,EPSG:25835,12.5
533246.9306681117,7612608.325619485,53623.6730697421,6.8880697420972865,EPSG:25835,12.5
533259.4306681117,7612608.325619485,53620.13357266942,3.3485726694198092,EPSG:25835,12.5
533271.9306681117,7612608.325619485,53612.889286103644,-3.8957138963596663,EPSG:25835,12.5
533284.4306681117,7612608.325619485,53604.96571347466,-11.819286525344069,EPSG:25835,12.5
533296.9306681117,7612608.325619485,53595.65090957313,-21.134090426872717,EPSG:25835,12.5
533309.4306681117,7612608.325619485,53585.96526873599,-30.819731264011352,EPSG:25835,12.5
533321.9306681117,7612608.325619485,53576.95975472267,-39.825245277330396,EPSG:25835,12.5
533334.4306681117,7612608.325619485,53568.76066202292,-48.02433797708363,EPSG:25835,12.5
533346.9306681117,7612608.325619485,53560.79070647578,-55.994293524221575,EPSG:25835,12.5
533359.4306681117,7612608.325619485,53553.34730825253,-63.437691747472854,EPSG:25835,12.5
533371.9306681117,7612608.325619485,53547.073216468634,-69.71178353136929,EPSG:25835,12.5
533384.4306681117,7612608.325619485,53541.36394061374,-75.42105938626628,EPSG:25835,12.5
533396.9306681117,7612608.325619485,53535.468313306505,-81.31668669349892,EPSG:25835,12.5
533409.4306681117,7612608.325619485,53530.24403678833,-86.54096321167162,EPSG:25835,12.5
533421.9306681117,7612608.325619485,53525.38591516201,-91.39908483799081,EPSG:25835,12.5
533434.4306681117,7612608.325619485,53520.83703773159,-95.94796226841572,EPSG:25835,12.5
533446.9306681117,7612608.325619485,53516.5246896437,-100.26031035630149,EPSG:25835,12.5
533459.4306681117,7612608.325619485,53512.47346790916,-104.31153209084005,EPSG:25835,12.5
533471.9306681117,7612608.325619485,53508.43373341777,-108.35126658223453,EPSG:25835,12.5
533484.4306681117,7612608.325619485,53502.03724519046,-114.74775480954122,EPSG:25835,12.5
533496.9306681117,7612608.325619485,53493.41532827848,-123.36967172152072,EPSG:25835,12.5
533509.4306681117,7612608.325619485,53480.11121047898,-136.67378952102445,EPSG:25835,12.5
533521.9306681117,7612608.325619485,53462.76236799768,-154.0226320023212,EPSG:25835,12.5
533534.4306681117,7612608.325619485,53443.1728272926,-173.612172707406,EPSG:25835,12.5
533546.9306681117,7612608.325619485,53422.00414786751,-194.78085213249142,EPSG:25835,12.5
533559.4306681117,7612608.325619485,53400.44492793811,-216.34007206189563,EPSG:25835,12.5
533571.9306681117,7612608.325619485,53383.41271648152,-233.3722835184817,EPSG:25835,12.5
533584.4306681117,7612608.325619485,53366.19627597939,-250.58872402061388,EPSG:25835,12.5
533596.9306681117,7612608.325619485,53350.68005970522,-266.10494029478286,EPSG:25835,12.5
533609.4306681117,7612608.325619485,53335.0408184492,-281.7441815508064,EPSG:25835,12.5
533621.9306681117,7612608.325619485,53315.226557083646,-301.5584429163573,EPSG:25835,12.5
533634.4306681117,7612608.325619485,53297.09833670124,-319.6866632987658,EPSG:25835,12.5
533646.9306681117,7612608.325619485,53282.08893784965,-334.6960621503531,EPSG:25835,12.5
533659.4306681117,7612608.325619485,53270.913993120885,-345.8710068791188,EPSG:25835,12.5
533671.9306681117,7612608.325619485,53269.71197167952,-347.073028320483,EPSG:25835,12.5
533684.4306681117,7612608.325619485,53278.053095292584,-338.73190470741974,EPSG:25835,12.5
533696.9306681117,7612608.325619485,53299.95354219123,-316.83145780877385,EPSG:25835,12.5
533709.4306681117,7612608.325619485,53335.293792625635,-281.49120737436897,EPSG:25835,12.5
533721.9306681117,7612608.325619485,53382.46126988997,-234.32373011003074,EPSG:25835,12.5
533734.4306681117,7612608.325619485,53435.78488476169,-181.000115238312,EPSG:25835,12.5
533746.9306681117,7612608.325619485,53490.04779198162,-126.73720801838499,EPSG:25835,12.5
533759.4306681117,7612608.325619485,53536.020986770556,-80.7640132294473,EPSG:25835,12.5
533771.9306681117,7612608.325619485,53572.9168645618,-43.86813543820608,EPSG:25835,12.5
533784.4306681117,7612608.325619485,53597.54600289257,-19.238997107429896,EPSG:25835,12.5
533796.9306681117,7612608.325619485,53616.371892805444,-0.4131071945594158,EPSG:25835,12.5
533809.4306681117,7612608.325619485,53631.609789016125,14.82478901612194,EPSG:25835,12.5
533821.9306681117,7612608.325619485,53646.275631947494,29.49063194749033,EPSG:25835,12.5
