longitude,latitude,magnetic_anomaly
27.82394652713568,68.61832544170855,108.58256132531548
27.824160343718592,68.61832544170855,100.16916246824903
27.82437416030151,68.61832544170855,87.20404369531434
27.824587976884423,68.61832544170855,74.4117668301694
27.824801793467337,68.61832544170855,80.46647415795653
27.82501561005025,68.61832544170855,97.69573723734398
27.825229426633165,68.61832544170855,110.44564159621507
27.825443243216082,68.61832544170855,130.17979601291322
27.825657059798996,68.61832544170855,118.15887871009834
27.82587087638191,68.61832544170855,103.1268681635523
27.826084692964823,68.61832544170855,69.05614761416686
27.82629850954774,68.61832544170855,66.76879736845923
27.826512326130654,68.61832544170855,65.40822659136984
27.826726142713568,68.61832544170855,57.81378261320091
27.82693995929648,68.61832544170855,97.8613067827833
27.8271537758794,68.61832544170855,109.78481207260533
27.827367592462313,68.61832544170855,133.9185018172899
27.820953094974875,68.61840298040201,113.35578589646356
27.82116691155779,68.61840298040201,61.16041003985967
27.821380728140703,68.61840298040201,132.7270052945007
27.82159454472362,68.61840298040201,116.98796544532962
27.821808361306534,68.61840298040201,93.69722088853477
27.822022177889448,68.61840298040201,111.93012091497681
27.82223599447236,68.61840298040201,100.2064355132724
27.822449811055275,68.61840298040201,93.67770582544604
27.822663627638192,68.61840298040201,85.66073054855822
27.822877444221106,68.61840298040201,73.6983071359902
27.82309126080402,68.61840298040201,84.34529603515031
27.823305077386934,68.61840298040201,96.28191953147468
27.82351889396985,68.61840298040201,106.80609766281466
27.823732710552765,68.61840298040201,107.7424201017387
27.82394652713568,68.61840298040201,96.97408555011461
27.824160343718592,68.61840298040201,87.17252519791002
27.82437416030151,68.61840298040201,73.50738078305233
27.824587976884423,68.61840298040201,83.1290978364884
27.824801793467337,68.61840298040201,95.77137981906887
27.82501561005025,68.61840298040201,111.13786075231633
27.825229426633165,68.61840298040201,122.79493432552793
27.825443243216082,68.61840298040201,120.63730528525429
27.825657059798996,68.61840298040201,103.1448600301885
27.82587087638191,68.61840298040201,89.78497749567126
27.826084692964823,68.61840298040201,68.96879702676189
27.82629850954774,68.61840298040201,72.29607096780423
